EntityId,EntityName,WugType,WugRegion,WugCounty,EntityIsSplit,D2020,D2030,D2040,D2050,D2060,D2070
1686,"MANUFACTURING, HARDIN",MANUFACTURING,I,HARDIN,N,40,45,45,45,45,45
1687,"MANUFACTURING, HARRIS",MANUFACTURING,H,HARRIS,N,311627,364350,364350,364350,364350,364350
1688,"MANUFACTURING, HARRISON",MANUFACTURING,D,HARRISON,N,24736,27940,27940,27940,27940,27940
1690,"MANUFACTURING, HAYS",MANUFACTURING,K,HAYS,Y,277,324,324,324,324,324
1690,"MANUFACTURING, HAYS",MANUFACTURING,L,HAYS,Y,48,56,56,56,56,56
1691,"MANUFACTURING, HEMPHILL",MANUFACTURING,A,HEMPHILL,N,5,6,6,6,6,6
1692,"MANUFACTURING, HENDERSON",MANUFACTURING,C,HENDERSON,N,806,985,985,985,985,985
1693,"MANUFACTURING, HIDALGO",MANUFACTURING,M,HIDALGO,N,2236,2721,2721,2721,2721,2721
1694,"MANUFACTURING, HILL",MANUFACTURING,G,HILL,N,1,1,1,1,1,1
1695,"MANUFACTURING, HOCKLEY",MANUFACTURING,O,HOCKLEY,N,576,691,691,691,691,691
1696,"MANUFACTURING, HOOD",MANUFACTURING,G,HOOD,N,14,17,17,17,17,17
1697,"MANUFACTURING, HOPKINS",MANUFACTURING,D,HOPKINS,N,944,968,968,968,968,968
1698,"MANUFACTURING, HOUSTON",MANUFACTURING,I,HOUSTON,N,169,232,232,232,232,232
1699,"MANUFACTURING, HOWARD",MANUFACTURING,F,HOWARD,N,3723,3746,3746,3746,3746,3746
1701,"MANUFACTURING, HUNT",MANUFACTURING,D,HUNT,N,555,672,672,672,672,672
1702,"MANUFACTURING, HUTCHINSON",MANUFACTURING,A,HUTCHINSON,N,29366,31335,31335,31335,31335,31335
1703,"MANUFACTURING, JACK",MANUFACTURING,C,JACK,N,1,1,1,1,1,1
1704,"MANUFACTURING, JACKSON",MANUFACTURING,P,JACKSON,N,10924,11005,11005,11005,11005,11005
1705,"MANUFACTURING, JASPER",MANUFACTURING,I,JASPER,N,45973,57364,57364,57364,57364,57364
1706,"MANUFACTURING, JEFFERSON",MANUFACTURING,I,JEFFERSON,N,202902,233902,233902,233902,233902,233902
1707,"MANUFACTURING, JOHNSON",MANUFACTURING,G,JOHNSON,N,1577,1872,1872,1872,1872,1872
1708,"MANUFACTURING, KARNES",MANUFACTURING,L,KARNES,N,131,155,155,155,155,155
1709,"MANUFACTURING, KAUFMAN",MANUFACTURING,C,KAUFMAN,N,946,1109,1109,1109,1109,1109
1710,"MANUFACTURING, KERR",MANUFACTURING,J,KERR,N,20,21,21,21,21,21
1711,"MANUFACTURING, KIMBLE",MANUFACTURING,F,KIMBLE,N,605,706,706,706,706,706
1712,"MANUFACTURING, LAMAR",MANUFACTURING,D,LAMAR,N,5026,5137,5137,5137,5137,5137
1713,"MANUFACTURING, LAMB",MANUFACTURING,O,LAMB,N,807,940,940,940,940,940
1714,"MANUFACTURING, LAMPASAS",MANUFACTURING,G,LAMPASAS,N,198,216,216,216,216,216
1715,"MANUFACTURING, LAVACA",MANUFACTURING,P,LAVACA,N,563,625,625,625,625,625
1716,"MANUFACTURING, LEE",MANUFACTURING,G,LEE,N,7,8,8,8,8,8
1717,"MANUFACTURING, LEON",MANUFACTURING,H,LEON,N,846,1069,1069,1069,1069,1069
1718,"MANUFACTURING, LIBERTY",MANUFACTURING,H,LIBERTY,N,245,289,289,289,289,289
1719,"MANUFACTURING, LIMESTONE",MANUFACTURING,G,LIMESTONE,N,321,377,377,377,377,377
1720,"MANUFACTURING, LIPSCOMB",MANUFACTURING,A,LIPSCOMB,N,362,400,400,400,400,400
1721,"MANUFACTURING, LIVE OAK",MANUFACTURING,N,LIVE OAK,N,2274,2493,2493,2493,2493,2493
1722,"MANUFACTURING, LLANO",MANUFACTURING,K,LLANO,N,3,4,4,4,4,4
1723,"MANUFACTURING, LUBBOCK",MANUFACTURING,O,LUBBOCK,N,856,1011,1011,1011,1011,1011
1724,"MANUFACTURING, MCCULLOCH",MANUFACTURING,F,MCCULLOCH,N,523,609,609,609,609,609
1725,"MANUFACTURING, MCLENNAN",MANUFACTURING,G,MCLENNAN,N,4792,7458,7458,7458,7458,7458
1729,"MANUFACTURING, MATAGORDA",MANUFACTURING,K,MATAGORDA,N,4199,4916,4916,4916,4916,4916
1730,"MANUFACTURING, MAVERICK",MANUFACTURING,M,MAVERICK,N,65,65,65,65,65,65
1731,"MANUFACTURING, MEDINA",MANUFACTURING,L,MEDINA,N,63,67,67,67,67,67
1732,"MANUFACTURING, MIDLAND",MANUFACTURING,F,MIDLAND,N,981,1177,1177,1177,1177,1177
1733,"MANUFACTURING, MILAM",MANUFACTURING,G,MILAM,N,12,13,13,13,13,13
1734,"MANUFACTURING, MILLS",MANUFACTURING,K,MILLS,N,2,2,2,2,2,2
1735,"MANUFACTURING, MONTAGUE",MANUFACTURING,B,MONTAGUE,N,1,1,1,1,1,1
1736,"MANUFACTURING, MONTGOMERY",MANUFACTURING,H,MONTGOMERY,N,2135,2413,2413,2413,2413,2413
1737,"MANUFACTURING, MOORE",MANUFACTURING,A,MOORE,N,9277,9629,9629,9629,9629,9629
1738,"MANUFACTURING, MORRIS",MANUFACTURING,D,MORRIS,N,25738,25743,25743,25743,25743,25743
1740,"MANUFACTURING, NACOGDOCHES",MANUFACTURING,I,NACOGDOCHES,N,2508,2529,2529,2529,2529,2529
1741,"MANUFACTURING, NAVARRO",MANUFACTURING,C,NAVARRO,N,894,1062,1062,1062,1062,1062
1742,"MANUFACTURING, NEWTON",MANUFACTURING,I,NEWTON,N,52,56,56,56,56,56
1743,"MANUFACTURING, NOLAN",MANUFACTURING,G,NOLAN,N,448,528,528,528,528,528
1744,"MANUFACTURING, NUECES",MANUFACTURING,N,NUECES,N,45411,50363,50363,50363,50363,50363
1745,"MANUFACTURING, ORANGE",MANUFACTURING,I,ORANGE,N,44335,48193,48193,48193,48193,48193
1746,"MANUFACTURING, PALO PINTO",MANUFACTURING,G,PALO PINTO,N,11,13,13,13,13,13
1747,"MANUFACTURING, PANOLA",MANUFACTURING,I,PANOLA,N,852,1272,1272,1272,1272,1272
1748,"MANUFACTURING, PARKER",MANUFACTURING,C,PARKER,N,87,103,103,103,103,103
1749,"MANUFACTURING, PARMER",MANUFACTURING,O,PARMER,N,1666,1841,1841,1841,1841,1841
1750,"MANUFACTURING, PECOS",MANUFACTURING,F,PECOS,N,413,433,433,433,433,433
1751,"MANUFACTURING, POLK",MANUFACTURING,H,POLK,Y,5,5,5,5,5,5
1751,"MANUFACTURING, POLK",MANUFACTURING,I,POLK,Y,433,466,466,466,466,466
1752,"MANUFACTURING, POTTER",MANUFACTURING,A,POTTER,N,7896,8740,8740,8740,8740,8740
1753,"MANUFACTURING, RAINS",MANUFACTURING,D,RAINS,N,12,12,12,12,12,12
1754,"MANUFACTURING, RANDALL",MANUFACTURING,A,RANDALL,N,621,716,716,716,716,716
1755,"MANUFACTURING, RED RIVER",MANUFACTURING,D,RED RIVER,N,3,3,3,3,3,3
1756,"MANUFACTURING, REEVES",MANUFACTURING,F,REEVES,N,286,305,305,305,305,305
1757,"MANUFACTURING, ROBERTSON",MANUFACTURING,G,ROBERTSON,N,51,51,51,51,51,51
1758,"MANUFACTURING, ROCKWALL",MANUFACTURING,C,ROCKWALL,N,31,36,36,36,36,36
1759,"MANUFACTURING, RUNNELS",MANUFACTURING,F,RUNNELS,N,10,11,11,11,11,11
1760,"MANUFACTURING, RUSK",MANUFACTURING,I,RUSK,N,32,34,34,34,34,34
1761,"MANUFACTURING, SABINE",MANUFACTURING,I,SABINE,N,246,265,265,265,265,265
1762,"MANUFACTURING, SAN AUGUSTINE",MANUFACTURING,I,SAN AUGUSTINE,N,6,6,6,6,6,6
1763,"MANUFACTURING, SAN JACINTO",MANUFACTURING,H,SAN JACINTO,N,9,10,10,10,10,10
1764,"MANUFACTURING, SAN PATRICIO",MANUFACTURING,N,SAN PATRICIO,N,38841,43223,43223,43223,43223,43223
1765,"MANUFACTURING, SAN SABA",MANUFACTURING,K,SAN SABA,N,10,12,12,12,12,12
1766,"MANUFACTURING, SHELBY",MANUFACTURING,I,SHELBY,N,1696,1696,1696,1696,1696,1696
1767,"MANUFACTURING, SMITH",MANUFACTURING,D,SMITH,Y,4,5,5,5,5,5
1767,"MANUFACTURING, SMITH",MANUFACTURING,I,SMITH,Y,2956,3348,3348,3348,3348,3348
1768,"MANUFACTURING, SOMERVELL",MANUFACTURING,G,SOMERVELL,N,3,4,4,4,4,4
1769,"MANUFACTURING, STEPHENS",MANUFACTURING,G,STEPHENS,N,7,8,8,8,8,8
1770,"MANUFACTURING, TARRANT",MANUFACTURING,C,TARRANT,N,12197,13301,13301,13301,13301,13301
1771,"MANUFACTURING, TAYLOR",MANUFACTURING,G,TAYLOR,N,585,671,671,671,671,671
1772,"MANUFACTURING, TERRY",MANUFACTURING,O,TERRY,N,14,17,17,17,17,17
1773,"MANUFACTURING, TITUS",MANUFACTURING,D,TITUS,N,4063,4155,4155,4155,4155,4155
1774,"MANUFACTURING, TOM GREEN",MANUFACTURING,F,TOM GREEN,N,850,962,962,962,962,962
1775,"MANUFACTURING, TRAVIS",MANUFACTURING,K,TRAVIS,N,13164,14853,14853,14853,14853,14853
1777,"MANUFACTURING, UPSHUR",MANUFACTURING,D,UPSHUR,N,69,76,76,76,76,76
1778,"MANUFACTURING, UVALDE",MANUFACTURING,L,UVALDE,N,3,3,3,3,3,3
1779,"MANUFACTURING, VAN ZANDT",MANUFACTURING,D,VAN ZANDT,N,506,757,757,757,757,757
1780,"MANUFACTURING, VICTORIA",MANUFACTURING,L,VICTORIA,N,8113,9234,9234,9234,9234,9234
1781,"MANUFACTURING, WALKER",MANUFACTURING,H,WALKER,N,249,303,303,303,303,303
1782,"MANUFACTURING, WALLER",MANUFACTURING,H,WALLER,N,134,136,136,136,136,136
1783,"MANUFACTURING, WARD",MANUFACTURING,F,WARD,N,7,7,7,7,7,7
1784,"MANUFACTURING, WASHINGTON",MANUFACTURING,G,WASHINGTON,N,577,583,583,583,583,583
1785,"MANUFACTURING, WEBB",MANUFACTURING,M,WEBB,N,251,296,296,296,296,296
1786,"MANUFACTURING, WHARTON",MANUFACTURING,K,WHARTON,Y,156,171,171,171,171,171
1786,"MANUFACTURING, WHARTON",MANUFACTURING,P,WHARTON,Y,34,34,34,34,34,34
1787,"MANUFACTURING, WICHITA",MANUFACTURING,B,WICHITA,N,1025,1100,1100,1100,1100,1100
1788,"MANUFACTURING, WILBARGER",MANUFACTURING,B,WILBARGER,N,958,1048,1048,1048,1048,1048
1790,"MANUFACTURING, WILLIAMSON",MANUFACTURING,G,WILLIAMSON,Y,812,963,963,963,963,963
1790,"MANUFACTURING, WILLIAMSON",MANUFACTURING,K,WILLIAMSON,Y,25,30,30,30,30,30
1791,"MANUFACTURING, WILSON",MANUFACTURING,L,WILSON,N,40,43,43,43,43,43
1792,"MANUFACTURING, WISE",MANUFACTURING,C,WISE,N,454,501,501,501,501,501
1793,"MANUFACTURING, WOOD",MANUFACTURING,D,WOOD,N,2532,3085,3085,3085,3085,3085
1794,"MANUFACTURING, YOUNG",MANUFACTURING,G,YOUNG,N,36,44,44,44,44,44
1795,"MANUFACTURING, ZAVALA",MANUFACTURING,L,ZAVALA,N,603,766,766,766,766,766
1796,MANVEL,MUNICIPAL,H,BRAZORIA,N,130,208,279,359,455,573
1797,MANVILLE WSC,MUNICIPAL,G,WILLIAMSON,Y,1886,2219,2636,3147,3771,4523
1797,MANVILLE WSC,MUNICIPAL,K,TRAVIS,Y,2439,2946,3435,3994,4496,4966
1798,MARBLE FALLS,MUNICIPAL,K,BURNET,N,2354,3400,4884,5661,6184,6446
1799,MARFA,MUNICIPAL,E,PRESIDIO,N,690,735,781,841,895,947
1800,MARION,MUNICIPAL,L,GUADALUPE,N,234,271,309,350,394,437
1801,MARLIN,MUNICIPAL,G,FALLS,N,1849,1908,1901,1850,1904,1961
1802,MART,MUNICIPAL,G,LIMESTONE,Y,1,1,1,2,2,2
1802,MART,MUNICIPAL,G,MCLENNAN,Y,351,367,382,401,422,445
1803,MARTIN SPRINGS WSC,MUNICIPAL,D,HOPKINS,N,424,478,529,578,642,698
1804,MARTINDALE WSC,MUNICIPAL,L,CALDWELL,Y,361,453,529,626,747,894
1804,MARTINDALE WSC,MUNICIPAL,L,GUADALUPE,Y,19,27,38,52,71,86
1806,MASON,MUNICIPAL,F,MASON,N,700,690,682,677,676,676
1807,MASON CREEK UD,MUNICIPAL,H,HARRIS,N,1447,1406,1382,1379,1376,1376
1808,MATADOR,MUNICIPAL,O,MOTLEY,N,224,221,219,218,218,218
1809,MATHIS,MUNICIPAL,N,SAN PATRICIO,N,653,658,655,661,668,673
1810,MAUD,MUNICIPAL,D,BOWIE,N,211,226,241,238,237,237
1811,MAURICEVILLE SUD,MUNICIPAL,I,JASPER,Y,30,30,30,30,30,30
1811,MAURICEVILLE SUD,MUNICIPAL,I,NEWTON,Y,27,26,26,26,26,26
1811,MAURICEVILLE SUD,MUNICIPAL,I,ORANGE,Y,637,640,659,673,683,690
1812,MAXWELL WSC,MUNICIPAL,L,CALDWELL,Y,428,503,579,659,745,829
1812,MAXWELL WSC,MUNICIPAL,L,HAYS,Y,120,126,135,149,165,184
1814,MCCAMEY,MUNICIPAL,F,UPTON,N,827,881,906,936,955,968
1815,MCCOY WSC,MUNICIPAL,L,ATASCOSA,Y,896,1002,1102,1207,1314,1414
1815,MCCOY WSC,MUNICIPAL,L,WILSON,Y,46,55,63,71,79,87
1815,MCCOY WSC,MUNICIPAL,N,LIVE OAK,Y,21,20,20,20,20,20
1816,MCGREGOR,MUNICIPAL,G,MCLENNAN,N,801,813,825,846,874,905
1817,MCKINNEY,MUNICIPAL,C,COLLIN,N,40856,44424,48984,59223,70879,76807
1818,MCLEAN MUNICIPAL WATER SUPPLY,MUNICIPAL,A,GRAY,N,210,227,250,281,307,334
1821,MEADOWLAKES,MUNICIPAL,K,BURNET,N,852,843,838,836,835,835
1823,MEEKER MWD,MUNICIPAL,I,JEFFERSON,N,431,444,462,488,521,560
1824,MELISSA,MUNICIPAL,C,COLLIN,N,3946,12418,17365,21642,24886,25745
1825,MEMPHIS,MUNICIPAL,A,HALL,N,386,385,375,372,372,372
1826,MENARD,MUNICIPAL,F,MENARD,N,350,342,336,335,335,335
1827,MERCEDES,MUNICIPAL,M,HIDALGO,N,2222,2648,3090,3558,4048,4530
1829,MERIDIAN,MUNICIPAL,G,BOSQUE,N,235,247,252,255,258,261
1830,MERKEL,MUNICIPAL,G,TAYLOR,N,373,376,378,382,388,394
1831,MERTZON,MUNICIPAL,F,IRION,N,101,99,96,94,94,94
1832,MESQUITE,MUNICIPAL,C,DALLAS,Y,22314,23822,26318,28392,30609,32880
1832,MESQUITE,MUNICIPAL,C,KAUFMAN,Y,20,25,29,36,44,52
1833,MEXIA,MUNICIPAL,G,LIMESTONE,N,568,634,687,745,793,826
1834,MIAMI,MUNICIPAL,A,ROBERTS,N,225,226,224,223,223,223
1835,MIDLAND,MUNICIPAL,F,MIDLAND,N,27972,31803,34256,36811,39405,42232
1836,MILANO WSC,MUNICIPAL,G,BURLESON,Y,201,209,213,219,225,231
1836,MILANO WSC,MUNICIPAL,G,MILAM,Y,209,214,216,224,232,240
1837,MILES,MUNICIPAL,F,RUNNELS,N,113,126,122,121,120,120
1839,MILITARY HIGHWAY WSC,MUNICIPAL,M,CAMERON,Y,3556,4177,4821,5509,6227,6950
1839,MILITARY HIGHWAY WSC,MUNICIPAL,M,HIDALGO,Y,2948,3462,3996,4567,5162,5761
1840,MILLERSVIEW-DOOLE WSC,MUNICIPAL,F,CONCHO,Y,94,93,90,89,89,89
1840,MILLERSVIEW-DOOLE WSC,MUNICIPAL,F,MCCULLOCH,Y,148,150,147,146,147,147
1840,MILLERSVIEW-DOOLE WSC,MUNICIPAL,F,RUNNELS,Y,108,105,103,101,101,101
1840,MILLERSVIEW-DOOLE WSC,MUNICIPAL,F,TOM GREEN,Y,263,271,276,283,293,302
1842,MINEOLA,MUNICIPAL,D,WOOD,N,847,857,850,860,868,875
1843,MINERAL WELLS,MUNICIPAL,C,PARKER,Y,343,330,318,308,300,292
1843,MINERAL WELLS,MUNICIPAL,G,PALO PINTO,Y,2579,2692,2759,2840,2919,2985
1844,"MINING, ANDERSON",MINING,I,ANDERSON,N,140,177,185,147,105,75
1845,"MINING, ANDREWS",MINING,F,ANDREWS,N,3959,3710,3177,2509,1929,1483
1846,"MINING, ANGELINA",MINING,I,ANGELINA,N,486,585,410,312,237,180
1847,"MINING, ARANSAS",MINING,N,ARANSAS,N,10,7,5,5,5,5
1849,"MINING, ATASCOSA",MINING,L,ATASCOSA,N,4081,4043,3935,3212,2478,2043
1850,"MINING, AUSTIN",MINING,H,AUSTIN,N,127,320,257,194,132,90
1852,"MINING, BASTROP",MINING,K,BASTROP,N,2884,6813,7498,5998,399,476
1853,"MINING, BAYLOR",MINING,B,BAYLOR,N,14,14,13,13,13,13
1854,"MINING, BEE",MINING,N,BEE,N,472,458,428,372,338,318
1855,"MINING, BELL",MINING,G,BELL,N,3242,3980,4599,5349,6105,6968
1856,"MINING, BEXAR",MINING,L,BEXAR,N,7820,8740,9533,10404,11399,12502
1857,"MINING, BLANCO",MINING,K,BLANCO,N,5,5,5,5,5,5
1858,"MINING, BORDEN",MINING,F,BORDEN,N,679,927,784,494,244,121
1859,"MINING, BOSQUE",MINING,G,BOSQUE,N,1972,2071,1892,1872,1833,1821
1861,"MINING, BRAZORIA",MINING,H,BRAZORIA,N,968,1189,1389,1609,1842,2126
1862,"MINING, BRAZOS",MINING,G,BRAZOS,N,1088,1610,1433,1144,923,814
1864,"MINING, BROOKS",MINING,N,BROOKS,N,357,360,340,324,308,298
1865,"MINING, BROWN",MINING,F,BROWN,N,943,948,951,952,948,944
1866,"MINING, BURLESON",MINING,G,BURLESON,N,995,1923,1512,1100,686,428
1867,"MINING, BURNET",MINING,K,BURNET,N,4490,5412,6379,7255,8263,9412
1868,"MINING, CALDWELL",MINING,L,CALDWELL,N,123,98,72,46,20,9
1869,"MINING, CALHOUN",MINING,L,CALHOUN,N,52,55,41,30,19,12
1870,"MINING, CALLAHAN",MINING,G,CALLAHAN,N,228,227,214,201,190,180
1871,"MINING, CAMERON",MINING,M,CAMERON,N,264,277,191,126,61,28
1872,"MINING, CAMP",MINING,D,CAMP,N,12,11,10,9,8,7
1873,"MINING, CARSON",MINING,A,CARSON,N,14,14,14,14,14,14
1874,"MINING, CASS",MINING,D,CASS,N,39,58,60,45,30,20
1875,"MINING, CHAMBERS",MINING,H,CHAMBERS,N,5621,5621,5621,5621,5621,5621
1876,"MINING, CHEROKEE",MINING,I,CHEROKEE,N,295,304,267,204,141,97
1878,"MINING, CLAY",MINING,B,CLAY,N,613,786,584,471,357,357
1879,"MINING, COCHRAN",MINING,O,COCHRAN,N,154,208,210,163,115,81
1880,"MINING, COKE",MINING,F,COKE,N,488,482,430,376,328,286
1881,"MINING, COLEMAN",MINING,F,COLEMAN,N,108,107,97,86,77,69
1883,"MINING, COLORADO",MINING,K,COLORADO,N,5325,5378,5433,5487,5542,5597
1884,"MINING, COMAL",MINING,L,COMAL,N,8600,9996,11340,12513,13982,15628
1885,"MINING, COMANCHE",MINING,G,COMANCHE,N,444,525,363,276,188,128
1886,"MINING, COOKE",MINING,C,COOKE,N,1583,900,378,446,511,586
1887,"MINING, CORYELL",MINING,G,CORYELL,N,1510,1072,491,363,398,437
1888,"MINING, COTTLE",MINING,B,COTTLE,N,41,41,38,34,31,31
1889,"MINING, CRANE",MINING,F,CRANE,N,617,840,861,692,531,407
1890,"MINING, CROCKETT",MINING,F,CROCKETT,N,4500,4500,3100,1700,500,200
1891,"MINING, CROSBY",MINING,O,CROSBY,N,994,980,871,757,656,568
1892,"MINING, CULBERSON",MINING,E,CULBERSON,N,2119,2853,3006,2723,2456,2253
1893,"MINING, DALLAS",MINING,C,DALLAS,N,3038,2656,2279,1930,1922,1916
1894,"MINING, DAWSON",MINING,O,DAWSON,N,1812,1812,1812,1812,1812,1812
1895,"MINING, DENTON",MINING,C,DENTON,N,4326,2729,3345,4306,5204,6291
1896,"MINING, DEWITT",MINING,L,DEWITT,N,3165,2973,2195,1422,650,301
1897,"MINING, DICKENS",MINING,O,DICKENS,N,12,12,12,12,12,12
1898,"MINING, DIMMIT",MINING,L,DIMMIT,N,4919,5001,4337,2824,1315,612
1900,"MINING, DUVAL",MINING,N,DUVAL,N,1388,1444,1352,1241,1165,1104
1901,"MINING, EASTLAND",MINING,G,EASTLAND,N,1164,1173,929,714,518,432
1902,"MINING, ECTOR",MINING,F,ECTOR,N,1977,2164,1926,1574,1272,1076
1903,"MINING, EDWARDS",MINING,J,EDWARDS,N,89,89,89,89,89,89
1904,"MINING, ELLIS",MINING,C,ELLIS,N,931,547,164,123,82,55
1905,"MINING, EL PASO",MINING,E,EL PASO,N,4008,4626,5262,5948,6693,7539
1906,"MINING, FALLS",MINING,G,FALLS,N,225,246,259,286,307,331
1907,"MINING, FANNIN",MINING,C,FANNIN,N,574,351,128,128,128,128
1908,"MINING, FAYETTE",MINING,K,FAYETTE,N,2526,2032,1465,918,359,350
1909,"MINING, FISHER",MINING,G,FISHER,N,407,402,359,313,273,238
1910,"MINING, FOARD",MINING,B,FOARD,N,12,12,12,12,11,11
1911,"MINING, FORT BEND",MINING,H,FORT BEND,N,72,75,57,42,28,19
1912,"MINING, FRANKLIN",MINING,D,FRANKLIN,N,5,5,4,4,3,2
1913,"MINING, FREESTONE",MINING,C,FREESTONE,N,5347,5115,5251,5286,5356,5582
1914,"MINING, FRIO",MINING,L,FRIO,N,1217,1250,1178,986,620,390
1915,"MINING, GAINES",MINING,O,GAINES,N,1829,2400,2071,1527,1051,776
1916,"MINING, GALVESTON",MINING,H,GALVESTON,N,381,408,450,486,520,555
1917,"MINING, GARZA",MINING,O,GARZA,N,395,544,438,334,234,164
1918,"MINING, GILLESPIE",MINING,K,GILLESPIE,N,4,4,4,4,4,4
1919,"MINING, GLASSCOCK",MINING,F,GLASSCOCK,N,5900,5900,4500,3200,2100,1500
1920,"MINING, GOLIAD",MINING,L,GOLIAD,N,450,450,450,450,450,450
1921,"MINING, GONZALES",MINING,L,GONZALES,N,1600,1207,813,418,24,1
1922,"MINING, GRAY",MINING,A,GRAY,N,75,74,67,60,53,47
1923,"MINING, GRAYSON",MINING,C,GRAYSON,N,312,210,107,123,142,163
1924,"MINING, GREGG",MINING,D,GREGG,N,274,433,429,337,246,180
1925,"MINING, GRIMES",MINING,G,GRIMES,N,323,602,471,340,209,128
1926,"MINING, GUADALUPE",MINING,L,GUADALUPE,N,456,550,639,755,884,1043
1927,"MINING, HALE",MINING,O,HALE,N,1168,1152,1022,886,766,662
1929,"MINING, HANSFORD",MINING,A,HANSFORD,N,577,904,602,309,16,1
1930,"MINING, HARDEMAN",MINING,B,HARDEMAN,N,17,17,18,18,18,18
1931,"MINING, HARDIN",MINING,I,HARDIN,N,12,12,12,12,12,12
1932,"MINING, HARRIS",MINING,H,HARRIS,N,3273,3252,3194,3159,3132,3110
1933,"MINING, HARRISON",MINING,D,HARRISON,N,2498,2077,1740,1412,1088,855
1934,"MINING, HASKELL",MINING,G,HASKELL,N,93,92,83,74,66,59
1935,"MINING, HAYS",MINING,K,HAYS,N,845,1075,1361,1445,1654,1893
1936,"MINING, HENDERSON",MINING,C,HENDERSON,Y,434,506,481,484,479,469
1936,"MINING, HENDERSON",MINING,I,HENDERSON,Y,77,86,77,59,40,28
1937,"MINING, HIDALGO",MINING,M,HIDALGO,N,2844,3620,4198,4819,5532,6434
1938,"MINING, HILL",MINING,G,HILL,N,1634,1190,775,403,436,472
1939,"MINING, HOCKLEY",MINING,O,HOCKLEY,N,18,18,17,17,16,15
1940,"MINING, HOOD",MINING,G,HOOD,N,2078,2436,2222,2133,2043,2057
1941,"MINING, HOPKINS",MINING,D,HOPKINS,N,1031,1124,1222,1329,1446,1577
1942,"MINING, HOUSTON",MINING,I,HOUSTON,N,322,254,187,119,51,22
1943,"MINING, HOWARD",MINING,F,HOWARD,N,3400,3400,2400,1400,600,300
1944,"MINING, HUDSPETH",MINING,E,HUDSPETH,N,479,451,468,483,492,502
1945,"MINING, HUNT",MINING,D,HUNT,N,128,118,88,71,58,47
1946,"MINING, HUTCHINSON",MINING,A,HUTCHINSON,N,184,231,170,113,56,34
1947,"MINING, IRION",MINING,F,IRION,N,4600,4600,3300,2000,1000,500
1948,"MINING, JACK",MINING,C,JACK,N,3396,1821,1698,1731,1768,1862
1949,"MINING, JACKSON",MINING,P,JACKSON,N,70,73,55,40,26,19
1950,"MINING, JASPER",MINING,I,JASPER,N,148,118,88,58,28,14
1951,"MINING, JEFFERSON",MINING,I,JEFFERSON,N,194,216,244,294,329,368
1952,"MINING, JIM HOGG",MINING,M,JIM HOGG,N,93,97,72,53,34,22
1953,"MINING, JIM WELLS",MINING,N,JIM WELLS,N,71,74,55,40,26,17
1954,"MINING, JOHNSON",MINING,G,JOHNSON,N,4126,2788,1515,1013,1161,1336
1955,"MINING, JONES",MINING,G,JONES,N,239,234,218,199,183,169
1956,"MINING, KARNES",MINING,L,KARNES,N,2528,1919,1288,662,35,2
1957,"MINING, KAUFMAN",MINING,C,KAUFMAN,N,296,386,491,646,783,951
1959,"MINING, KENEDY",MINING,N,KENEDY,N,118,123,92,68,43,27
1960,"MINING, KENT",MINING,G,KENT,N,38,38,35,32,29,26
1961,"MINING, KERR",MINING,J,KERR,N,76,80,100,102,111,120
1962,"MINING, KIMBLE",MINING,F,KIMBLE,N,19,19,19,19,19,19
1963,"MINING, KLEBERG",MINING,N,KLEBERG,N,357,360,340,324,308,298
1964,"MINING, KNOX",MINING,G,KNOX,N,15,15,14,14,14,14
1966,"MINING, LAMB",MINING,O,LAMB,N,586,579,513,445,385,333
1967,"MINING, LAMPASAS",MINING,G,LAMPASAS,N,198,221,241,261,286,313
1968,"MINING, LAVACA",MINING,P,LAVACA,N,2544,1860,1416,977,537,297
1969,"MINING, LEE",MINING,G,LEE,N,3180,3180,0,0,0,0
1970,"MINING, LEON",MINING,H,LEON,N,2402,2481,2077,1530,985,634
1971,"MINING, LIBERTY",MINING,H,LIBERTY,N,437,457,446,468,496,539
1972,"MINING, LIMESTONE",MINING,G,LIMESTONE,N,10317,9925,9865,10339,10805,11425
1973,"MINING, LIPSCOMB",MINING,A,LIPSCOMB,N,1098,758,446,142,21,3
1974,"MINING, LIVE OAK",MINING,N,LIVE OAK,N,814,917,907,729,492,332
1975,"MINING, LLANO",MINING,K,LLANO,N,3,3,3,3,3,3
1976,"MINING, LOVING",MINING,F,LOVING,N,7500,7500,6600,5400,4300,3400
1977,"MINING, LUBBOCK",MINING,O,LUBBOCK,N,6354,6425,5913,5302,4763,4314
1978,"MINING, LYNN",MINING,O,LYNN,N,1166,1327,1255,1033,826,660
1979,"MINING, MCCULLOCH",MINING,F,MCCULLOCH,N,8927,8347,6641,5627,4836,4201
1980,"MINING, MCLENNAN",MINING,G,MCLENNAN,N,2538,3000,3060,3508,3832,4216
1981,"MINING, MCMULLEN",MINING,N,MCMULLEN,N,4268,4804,4754,2622,1850,1305
1982,"MINING, MADISON",MINING,H,MADISON,N,597,972,754,538,323,194
1983,"MINING, MARION",MINING,D,MARION,N,489,764,712,595,478,393
1984,"MINING, MARTIN",MINING,F,MARTIN,N,7200,7200,5400,3500,1900,1000
1985,"MINING, MASON",MINING,F,MASON,N,1023,941,708,568,460,372
1986,"MINING, MATAGORDA",MINING,K,MATAGORDA,N,96,100,75,55,35,22
1987,"MINING, MAVERICK",MINING,M,MAVERICK,N,1988,2737,2933,2302,1674,1217
