EntityId,EntityName,WugType,WugRegion,WugCounty,EntityIsSplit,P2020,P2030,P2040,P2050,P2060,P2070
1778,"MANUFACTURING, UVALDE",MANUFACTURING,L,UVALDE,N,0,0,0,0,0,0
1779,"MANUFACTURING, VAN ZANDT",MANUFACTURING,D,VAN ZANDT,N,0,0,0,0,0,0
1780,"MANUFACTURING, VICTORIA",MANUFACTURING,L,VICTORIA,N,0,0,0,0,0,0
1781,"MANUFACTURING, WALKER",MANUFACTURING,H,WALKER,N,0,0,0,0,0,0
1782,"MANUFACTURING, WALLER",MANUFACTURING,H,WALLER,N,0,0,0,0,0,0
1783,"MANUFACTURING, WARD",MANUFACTURING,F,WARD,N,0,0,0,0,0,0
1784,"MANUFACTURING, WASHINGTON",MANUFACTURING,G,WASHINGTON,N,0,0,0,0,0,0
1785,"MANUFACTURING, WEBB",MANUFACTURING,M,WEBB,N,0,0,0,0,0,0
1786,"MANUFACTURING, WHARTON",MANUFACTURING,K,WHARTON,Y,0,0,0,0,0,0
1786,"MANUFACTURING, WHARTON",MANUFACTURING,P,WHARTON,Y,0,0,0,0,0,0
1787,"MANUFACTURING, WICHITA",MANUFACTURING,B,WICHITA,N,0,0,0,0,0,0
1788,"MANUFACTURING, WILBARGER",MANUFACTURING,B,WILBARGER,N,0,0,0,0,0,0
1790,"MANUFACTURING, WILLIAMSON",MANUFACTURING,G,WILLIAMSON,Y,0,0,0,0,0,0
1790,"MANUFACTURING, WILLIAMSON",MANUFACTURING,K,WILLIAMSON,Y,0,0,0,0,0,0
1791,"MANUFACTURING, WILSON",MANUFACTURING,L,WILSON,N,0,0,0,0,0,0
1792,"MANUFACTURING, WISE",MANUFACTURING,C,WISE,N,0,0,0,0,0,0
1793,"MANUFACTURING, WOOD",MANUFACTURING,D,WOOD,N,0,0,0,0,0,0
1794,"MANUFACTURING, YOUNG",MANUFACTURING,G,YOUNG,N,0,0,0,0,0,0
1795,"MANUFACTURING, ZAVALA",MANUFACTURING,L,ZAVALA,N,0,0,0,0,0,0
1796,MANVEL,MUNICIPAL,H,BRAZORIA,N,913,1490,2013,2603,3295,4152
1797,MANVILLE WSC,MUNICIPAL,G,WILLIAMSON,Y,12107,14528,17434,20920,25105,30126
1797,MANVILLE WSC,MUNICIPAL,K,TRAVIS,Y,15661,19292,22716,26550,29934,33081
1798,MARBLE FALLS,MUNICIPAL,K,BURNET,N,8784,12906,18684,21713,23732,24741
1799,MARFA,MUNICIPAL,E,PRESIDIO,N,2583,2807,3022,3261,3473,3674
1800,MARION,MUNICIPAL,L,GUADALUPE,N,1862,2239,2624,3001,3384,3761
1801,MARLIN,MUNICIPAL,G,FALLS,N,6772,7115,7189,7020,7233,7453
1802,MART,MUNICIPAL,G,LIMESTONE,Y,5,8,10,12,14,16
1802,MART,MUNICIPAL,G,MCLENNAN,Y,2370,2558,2724,2891,3057,3221
1803,MARTIN SPRINGS WSC,MUNICIPAL,D,HOPKINS,N,3502,4097,4641,5130,5715,6214
1804,MARTINDALE WSC,MUNICIPAL,L,CALDWELL,Y,3380,4406,5269,6305,7547,9039
1804,MARTINDALE WSC,MUNICIPAL,L,GUADALUPE,Y,176,261,375,523,716,871
1806,MASON,MUNICIPAL,F,MASON,N,2134,2134,2134,2134,2134,2134
1807,MASON CREEK UD,MUNICIPAL,H,HARRIS,N,7547,7547,7547,7547,7547,7547
1808,MATADOR,MUNICIPAL,O,MOTLEY,N,643,643,643,643,643,643
1809,MATHIS,MUNICIPAL,N,SAN PATRICIO,N,5114,5364,5507,5611,5683,5730
1810,MAUD,MUNICIPAL,D,BOWIE,N,1358,1500,1642,1642,1642,1642
1811,MAURICEVILLE SUD,MUNICIPAL,I,JASPER,Y,429,439,440,440,440,440
1811,MAURICEVILLE SUD,MUNICIPAL,I,NEWTON,Y,390,390,390,390,390,390
1811,MAURICEVILLE SUD,MUNICIPAL,I,ORANGE,Y,9108,9520,9811,10007,10157,10266
1812,MAXWELL WSC,MUNICIPAL,L,CALDWELL,Y,4211,5156,6086,7008,7939,8846
1812,MAXWELL WSC,MUNICIPAL,L,HAYS,Y,1185,1291,1419,1580,1761,1968
1814,MCCAMEY,MUNICIPAL,F,UPTON,N,2215,2395,2478,2564,2617,2654
1815,MCCOY WSC,MUNICIPAL,L,ATASCOSA,Y,7239,8366,9393,10394,11336,12211
1815,MCCOY WSC,MUNICIPAL,L,WILSON,Y,370,456,539,614,686,751
1815,MCCOY WSC,MUNICIPAL,N,LIVE OAK,Y,170,170,170,170,170,170
1816,MCGREGOR,MUNICIPAL,G,MCLENNAN,N,5234,5480,5696,5915,6132,6346
1817,MCKINNEY,MUNICIPAL,C,COLLIN,N,186565,205000,227522,275828,330324,357967
1818,MCLEAN MUNICIPAL WATER SUPPLY,MUNICIPAL,A,GRAY,N,868,960,1071,1214,1327,1447
1821,MEADOWLAKES,MUNICIPAL,K,BURNET,N,2540,2540,2540,2540,2540,2540
1823,MEEKER MWD,MUNICIPAL,I,JEFFERSON,N,3333,3548,3774,4036,4325,4650
1824,MELISSA,MUNICIPAL,C,COLLIN,N,17938,57000,80000,100000,115072,119072
1825,MEMPHIS,MUNICIPAL,A,HALL,N,2338,2402,2402,2402,2402,2402
1826,MENARD,MUNICIPAL,F,MENARD,N,1492,1492,1492,1492,1492,1492
1827,MERCEDES,MUNICIPAL,M,HIDALGO,N,19732,24501,29290,34088,38886,43551
1829,MERIDIAN,MUNICIPAL,G,BOSQUE,N,1764,1927,2011,2062,2097,2117
1830,MERKEL,MUNICIPAL,G,TAYLOR,N,3024,3163,3279,3370,3439,3491
1831,MERTZON,MUNICIPAL,F,IRION,N,823,832,832,832,832,832
1832,MESQUITE,MUNICIPAL,C,DALLAS,Y,149800,164758,186045,202822,219171,235561
1832,MESQUITE,MUNICIPAL,C,KAUFMAN,Y,136,170,204,257,313,374
1833,MEXIA,MUNICIPAL,G,LIMESTONE,N,8458,9432,10223,11092,11797,12296
1834,MIAMI,MUNICIPAL,A,ROBERTS,N,617,627,628,628,628,628
1835,MIDLAND,MUNICIPAL,F,MIDLAND,N,141690,164437,179850,194767,208838,223926
1836,MILANO WSC,MUNICIPAL,G,BURLESON,Y,1774,1908,1994,2079,2146,2203
1836,MILANO WSC,MUNICIPAL,G,MILAM,Y,1841,1951,2027,2127,2210,2290
1837,MILES,MUNICIPAL,F,RUNNELS,N,977,1135,1135,1135,1135,1135
1839,MILITARY HIGHWAY WSC,MUNICIPAL,M,CAMERON,Y,23459,28233,33048,38028,43073,48101
1839,MILITARY HIGHWAY WSC,MUNICIPAL,M,HIDALGO,Y,19447,23404,27395,31525,35707,39874
1840,MILLERSVIEW-DOOLE WSC,MUNICIPAL,F,CONCHO,Y,650,661,661,661,661,661
1840,MILLERSVIEW-DOOLE WSC,MUNICIPAL,F,MCCULLOCH,Y,1025,1068,1072,1083,1087,1087
1840,MILLERSVIEW-DOOLE WSC,MUNICIPAL,F,RUNNELS,Y,749,749,749,749,749,749
1840,MILLERSVIEW-DOOLE WSC,MUNICIPAL,F,TOM GREEN,Y,1825,1931,2019,2097,2170,2237
1842,MINEOLA,MUNICIPAL,D,WOOD,N,5356,5581,5671,5809,5878,5925
1843,MINERAL WELLS,MUNICIPAL,C,PARKER,Y,2107,2078,2044,2004,1958,1905
1843,MINERAL WELLS,MUNICIPAL,G,PALO PINTO,Y,15820,16978,17760,18483,19034,19470
1844,"MINING, ANDERSON",MINING,I,ANDERSON,N,0,0,0,0,0,0
1845,"MINING, ANDREWS",MINING,F,ANDREWS,N,0,0,0,0,0,0
1846,"MINING, ANGELINA",MINING,I,ANGELINA,N,0,0,0,0,0,0
1847,"MINING, ARANSAS",MINING,N,ARANSAS,N,0,0,0,0,0,0
1849,"MINING, ATASCOSA",MINING,L,ATASCOSA,N,0,0,0,0,0,0
1850,"MINING, AUSTIN",MINING,H,AUSTIN,N,0,0,0,0,0,0
1852,"MINING, BASTROP",MINING,K,BASTROP,N,0,0,0,0,0,0
1853,"MINING, BAYLOR",MINING,B,BAYLOR,N,0,0,0,0,0,0
1854,"MINING, BEE",MINING,N,BEE,N,0,0,0,0,0,0
1855,"MINING, BELL",MINING,G,BELL,N,0,0,0,0,0,0
1856,"MINING, BEXAR",MINING,L,BEXAR,N,0,0,0,0,0,0
1857,"MINING, BLANCO",MINING,K,BLANCO,N,0,0,0,0,0,0
1858,"MINING, BORDEN",MINING,F,BORDEN,N,0,0,0,0,0,0
1859,"MINING, BOSQUE",MINING,G,BOSQUE,N,0,0,0,0,0,0
1861,"MINING, BRAZORIA",MINING,H,BRAZORIA,N,0,0,0,0,0,0
1862,"MINING, BRAZOS",MINING,G,BRAZOS,N,0,0,0,0,0,0
1864,"MINING, BROOKS",MINING,N,BROOKS,N,0,0,0,0,0,0
1865,"MINING, BROWN",MINING,F,BROWN,N,0,0,0,0,0,0
1866,"MINING, BURLESON",MINING,G,BURLESON,N,0,0,0,0,0,0
1867,"MINING, BURNET",MINING,K,BURNET,N,0,0,0,0,0,0
1868,"MINING, CALDWELL",MINING,L,CALDWELL,N,0,0,0,0,0,0
1869,"MINING, CALHOUN",MINING,L,CALHOUN,N,0,0,0,0,0,0
1870,"MINING, CALLAHAN",MINING,G,CALLAHAN,N,0,0,0,0,0,0
1871,"MINING, CAMERON",MINING,M,CAMERON,N,0,0,0,0,0,0
1872,"MINING, CAMP",MINING,D,CAMP,N,0,0,0,0,0,0
1873,"MINING, CARSON",MINING,A,CARSON,N,0,0,0,0,0,0
1874,"MINING, CASS",MINING,D,CASS,N,0,0,0,0,0,0
1875,"MINING, CHAMBERS",MINING,H,CHAMBERS,N,0,0,0,0,0,0
1876,"MINING, CHEROKEE",MINING,I,CHEROKEE,N,0,0,0,0,0,0
1878,"MINING, CLAY",MINING,B,CLAY,N,0,0,0,0,0,0
1879,"MINING, COCHRAN",MINING,O,COCHRAN,N,0,0,0,0,0,0
1880,"MINING, COKE",MINING,F,COKE,N,0,0,0,0,0,0
1881,"MINING, COLEMAN",MINING,F,COLEMAN,N,0,0,0,0,0,0
1883,"MINING, COLORADO",MINING,K,COLORADO,N,0,0,0,0,0,0
1884,"MINING, COMAL",MINING,L,COMAL,N,0,0,0,0,0,0
1885,"MINING, COMANCHE",MINING,G,COMANCHE,N,0,0,0,0,0,0
1886,"MINING, COOKE",MINING,C,COOKE,N,0,0,0,0,0,0
1887,"MINING, CORYELL",MINING,G,CORYELL,N,0,0,0,0,0,0
1888,"MINING, COTTLE",MINING,B,COTTLE,N,0,0,0,0,0,0
1889,"MINING, CRANE",MINING,F,CRANE,N,0,0,0,0,0,0
1890,"MINING, CROCKETT",MINING,F,CROCKETT,N,0,0,0,0,0,0
1891,"MINING, CROSBY",MINING,O,CROSBY,N,0,0,0,0,0,0
1892,"MINING, CULBERSON",MINING,E,CULBERSON,N,0,0,0,0,0,0
1893,"MINING, DALLAS",MINING,C,DALLAS,N,0,0,0,0,0,0
1894,"MINING, DAWSON",MINING,O,DAWSON,N,0,0,0,0,0,0
1895,"MINING, DENTON",MINING,C,DENTON,N,0,0,0,0,0,0
1896,"MINING, DEWITT",MINING,L,DEWITT,N,0,0,0,0,0,0
1897,"MINING, DICKENS",MINING,O,DICKENS,N,0,0,0,0,0,0
1898,"MINING, DIMMIT",MINING,L,DIMMIT,N,0,0,0,0,0,0
1900,"MINING, DUVAL",MINING,N,DUVAL,N,0,0,0,0,0,0
1901,"MINING, EASTLAND",MINING,G,EASTLAND,N,0,0,0,0,0,0
1902,"MINING, ECTOR",MINING,F,ECTOR,N,0,0,0,0,0,0
1903,"MINING, EDWARDS",MINING,J,EDWARDS,N,0,0,0,0,0,0
1904,"MINING, ELLIS",MINING,C,ELLIS,N,0,0,0,0,0,0
1905,"MINING, EL PASO",MINING,E,EL PASO,N,0,0,0,0,0,0
1906,"MINING, FALLS",MINING,G,FALLS,N,0,0,0,0,0,0
1907,"MINING, FANNIN",MINING,C,FANNIN,N,0,0,0,0,0,0
1908,"MINING, FAYETTE",MINING,K,FAYETTE,N,0,0,0,0,0,0
1909,"MINING, FISHER",MINING,G,FISHER,N,0,0,0,0,0,0
1910,"MINING, FOARD",MINING,B,FOARD,N,0,0,0,0,0,0
1911,"MINING, FORT BEND",MINING,H,FORT BEND,N,0,0,0,0,0,0
1912,"MINING, FRANKLIN",MINING,D,FRANKLIN,N,0,0,0,0,0,0
1913,"MINING, FREESTONE",MINING,C,FREESTONE,N,0,0,0,0,0,0
1914,"MINING, FRIO",MINING,L,FRIO,N,0,0,0,0,0,0
1915,"MINING, GAINES",MINING,O,GAINES,N,0,0,0,0,0,0
1916,"MINING, GALVESTON",MINING,H,GALVESTON,N,0,0,0,0,0,0
1917,"MINING, GARZA",MINING,O,GARZA,N,0,0,0,0,0,0
1918,"MINING, GILLESPIE",MINING,K,GILLESPIE,N,0,0,0,0,0,0
1919,"MINING, GLASSCOCK",MINING,F,GLASSCOCK,N,0,0,0,0,0,0
1920,"MINING, GOLIAD",MINING,L,GOLIAD,N,0,0,0,0,0,0
1921,"MINING, GONZALES",MINING,L,GONZALES,N,0,0,0,0,0,0
1922,"MINING, GRAY",MINING,A,GRAY,N,0,0,0,0,0,0
1923,"MINING, GRAYSON",MINING,C,GRAYSON,N,0,0,0,0,0,0
1924,"MINING, GREGG",MINING,D,GREGG,N,0,0,0,0,0,0
1925,"MINING, GRIMES",MINING,G,GRIMES,N,0,0,0,0,0,0
1926,"MINING, GUADALUPE",MINING,L,GUADALUPE,N,0,0,0,0,0,0
1927,"MINING, HALE",MINING,O,HALE,N,0,0,0,0,0,0
1929,"MINING, HANSFORD",MINING,A,HANSFORD,N,0,0,0,0,0,0
1930,"MINING, HARDEMAN",MINING,B,HARDEMAN,N,0,0,0,0,0,0
1931,"MINING, HARDIN",MINING,I,HARDIN,N,0,0,0,0,0,0
1932,"MINING, HARRIS",MINING,H,HARRIS,N,0,0,0,0,0,0
1933,"MINING, HARRISON",MINING,D,HARRISON,N,0,0,0,0,0,0
1934,"MINING, HASKELL",MINING,G,HASKELL,N,0,0,0,0,0,0
1935,"MINING, HAYS",MINING,K,HAYS,N,0,0,0,0,0,0
1936,"MINING, HENDERSON",MINING,C,HENDERSON,Y,0,0,0,0,0,0
1936,"MINING, HENDERSON",MINING,I,HENDERSON,Y,0,0,0,0,0,0
1937,"MINING, HIDALGO",MINING,M,HIDALGO,N,0,0,0,0,0,0
1938,"MINING, HILL",MINING,G,HILL,N,0,0,0,0,0,0
1939,"MINING, HOCKLEY",MINING,O,HOCKLEY,N,0,0,0,0,0,0
1940,"MINING, HOOD",MINING,G,HOOD,N,0,0,0,0,0,0
1941,"MINING, HOPKINS",MINING,D,HOPKINS,N,0,0,0,0,0,0
1942,"MINING, HOUSTON",MINING,I,HOUSTON,N,0,0,0,0,0,0
1943,"MINING, HOWARD",MINING,F,HOWARD,N,0,0,0,0,0,0
1944,"MINING, HUDSPETH",MINING,E,HUDSPETH,N,0,0,0,0,0,0
1945,"MINING, HUNT",MINING,D,HUNT,N,0,0,0,0,0,0
1946,"MINING, HUTCHINSON",MINING,A,HUTCHINSON,N,0,0,0,0,0,0
1947,"MINING, IRION",MINING,F,IRION,N,0,0,0,0,0,0
1948,"MINING, JACK",MINING,C,JACK,N,0,0,0,0,0,0
1949,"MINING, JACKSON",MINING,P,JACKSON,N,0,0,0,0,0,0
1950,"MINING, JASPER",MINING,I,JASPER,N,0,0,0,0,0,0
1951,"MINING, JEFFERSON",MINING,I,JEFFERSON,N,0,0,0,0,0,0
1952,"MINING, JIM HOGG",MINING,M,JIM HOGG,N,0,0,0,0,0,0
1953,"MINING, JIM WELLS",MINING,N,JIM WELLS,N,0,0,0,0,0,0
1954,"MINING, JOHNSON",MINING,G,JOHNSON,N,0,0,0,0,0,0
1955,"MINING, JONES",MINING,G,JONES,N,0,0,0,0,0,0
1956,"MINING, KARNES",MINING,L,KARNES,N,0,0,0,0,0,0
1957,"MINING, KAUFMAN",MINING,C,KAUFMAN,N,0,0,0,0,0,0
1959,"MINING, KENEDY",MINING,N,KENEDY,N,0,0,0,0,0,0
1960,"MINING, KENT",MINING,G,KENT,N,0,0,0,0,0,0
1961,"MINING, KERR",MINING,J,KERR,N,0,0,0,0,0,0
1962,"MINING, KIMBLE",MINING,F,KIMBLE,N,0,0,0,0,0,0
1963,"MINING, KLEBERG",MINING,N,KLEBERG,N,0,0,0,0,0,0
1964,"MINING, KNOX",MINING,G,KNOX,N,0,0,0,0,0,0
1966,"MINING, LAMB",MINING,O,LAMB,N,0,0,0,0,0,0
1967,"MINING, LAMPASAS",MINING,G,LAMPASAS,N,0,0,0,0,0,0
1968,"MINING, LAVACA",MINING,P,LAVACA,N,0,0,0,0,0,0
1969,"MINING, LEE",MINING,G,LEE,N,0,0,0,0,0,0
1970,"MINING, LEON",MINING,H,LEON,N,0,0,0,0,0,0
1971,"MINING, LIBERTY",MINING,H,LIBERTY,N,0,0,0,0,0,0
1972,"MINING, LIMESTONE",MINING,G,LIMESTONE,N,0,0,0,0,0,0
1973,"MINING, LIPSCOMB",MINING,A,LIPSCOMB,N,0,0,0,0,0,0
1974,"MINING, LIVE OAK",MINING,N,LIVE OAK,N,0,0,0,0,0,0
1975,"MINING, LLANO",MINING,K,LLANO,N,0,0,0,0,0,0
1976,"MINING, LOVING",MINING,F,LOVING,N,0,0,0,0,0,0
1977,"MINING, LUBBOCK",MINING,O,LUBBOCK,N,0,0,0,0,0,0
1978,"MINING, LYNN",MINING,O,LYNN,N,0,0,0,0,0,0
1979,"MINING, MCCULLOCH",MINING,F,MCCULLOCH,N,0,0,0,0,0,0
1980,"MINING, MCLENNAN",MINING,G,MCLENNAN,N,0,0,0,0,0,0
1981,"MINING, MCMULLEN",MINING,N,MCMULLEN,N,0,0,0,0,0,0
1982,"MINING, MADISON",MINING,H,MADISON,N,0,0,0,0,0,0
1983,"MINING, MARION",MINING,D,MARION,N,0,0,0,0,0,0
1984,"MINING, MARTIN",MINING,F,MARTIN,N,0,0,0,0,0,0
1985,"MINING, MASON",MINING,F,MASON,N,0,0,0,0,0,0
1986,"MINING, MATAGORDA",MINING,K,MATAGORDA,N,0,0,0,0,0,0
1987,"MINING, MAVERICK",MINING,M,MAVERICK,N,0,0,0,0,0,0
1988,"MINING, MEDINA",MINING,L,MEDINA,N,0,0,0,0,0,0
1989,"MINING, MIDLAND",MINING,F,MIDLAND,N,0,0,0,0,0,0
1990,"MINING, MILAM",MINING,G,MILAM,N,0,0,0,0,0,0
1991,"MINING, MITCHELL",MINING,F,MITCHELL,N,0,0,0,0,0,0
1992,"MINING, MONTAGUE",MINING,B,MONTAGUE,N,0,0,0,0,0,0
1993,"MINING, MONTGOMERY",MINING,H,MONTGOMERY,N,0,0,0,0,0,0
1994,"MINING, MOORE",MINING,A,MOORE,N,0,0,0,0,0,0
1996,"MINING, MOTLEY",MINING,O,MOTLEY,N,0,0,0,0,0,0
1997,"MINING, NACOGDOCHES",MINING,I,NACOGDOCHES,N,0,0,0,0,0,0
1998,"MINING, NAVARRO",MINING,C,NAVARRO,N,0,0,0,0,0,0
1999,"MINING, NEWTON",MINING,I,NEWTON,N,0,0,0,0,0,0
2000,"MINING, NOLAN",MINING,G,NOLAN,N,0,0,0,0,0,0
2001,"MINING, NUECES",MINING,N,NUECES,N,0,0,0,0,0,0
2002,"MINING, OCHILTREE",MINING,A,OCHILTREE,N,0,0,0,0,0,0
2003,"MINING, OLDHAM",MINING,A,OLDHAM,N,0,0,0,0,0,0
2004,"MINING, ORANGE",MINING,I,ORANGE,N,0,0,0,0,0,0
2005,"MINING, PALO PINTO",MINING,G,PALO PINTO,N,0,0,0,0,0,0
2006,"MINING, PANOLA",MINING,I,PANOLA,N,0,0,0,0,0,0
2007,"MINING, PARKER",MINING,C,PARKER,N,0,0,0,0,0,0
2008,"MINING, PECOS",MINING,F,PECOS,N,0,0,0,0,0,0
2009,"MINING, POLK",MINING,H,POLK,Y,0,0,0,0,0,0
2009,"MINING, POLK",MINING,I,POLK,Y,0,0,0,0,0,0
2010,"MINING, POTTER",MINING,A,POTTER,N,0,0,0,0,0,0
2011,"MINING, PRESIDIO",MINING,E,PRESIDIO,N,0,0,0,0,0,0
2013,"MINING, REAGAN",MINING,F,REAGAN,N,0,0,0,0,0,0
2015,"MINING, REEVES",MINING,F,REEVES,N,0,0,0,0,0,0
2016,"MINING, REFUGIO",MINING,L,REFUGIO,N,0,0,0,0,0,0
2017,"MINING, ROBERTS",MINING,A,ROBERTS,N,0,0,0,0,0,0
2018,"MINING, ROBERTSON",MINING,G,ROBERTSON,N,0,0,0,0,0,0
2020,"MINING, RUNNELS",MINING,F,RUNNELS,N,0,0,0,0,0,0
2021,"MINING, RUSK",MINING,I,RUSK,N,0,0,0,0,0,0
2022,"MINING, SAN JACINTO",MINING,H,SAN JACINTO,N,0,0,0,0,0,0
2023,"MINING, SAN PATRICIO",MINING,N,SAN PATRICIO,N,0,0,0,0,0,0
2024,"MINING, SAN SABA",MINING,K,SAN SABA,N,0,0,0,0,0,0
2025,"MINING, SCHLEICHER",MINING,F,SCHLEICHER,N,0,0,0,0,0,0
2026,"MINING, SCURRY",MINING,F,SCURRY,N,0,0,0,0,0,0
2027,"MINING, SHACKELFORD",MINING,G,SHACKELFORD,N,0,0,0,0,0,0
2028,"MINING, SHERMAN",MINING,A,SHERMAN,N,0,0,0,0,0,0
2029,"MINING, SMITH",MINING,D,SMITH,Y,0,0,0,0,0,0
2029,"MINING, SMITH",MINING,I,SMITH,Y,0,0,0,0,0,0
2030,"MINING, SOMERVELL",MINING,G,SOMERVELL,N,0,0,0,0,0,0
2031,"MINING, STARR",MINING,M,STARR,N,0,0,0,0,0,0
2032,"MINING, STEPHENS",MINING,G,STEPHENS,N,0,0,0,0,0,0
2033,"MINING, STERLING",MINING,F,STERLING,N,0,0,0,0,0,0
2034,"MINING, STONEWALL",MINING,G,STONEWALL,N,0,0,0,0,0,0
2035,"MINING, SUTTON",MINING,F,SUTTON,N,0,0,0,0,0,0
2036,"MINING, TARRANT",MINING,C,TARRANT,N,0,0,0,0,0,0
2037,"MINING, TAYLOR",MINING,G,TAYLOR,N,0,0,0,0,0,0
2038,"MINING, TERRELL",MINING,E,TERRELL,N,0,0,0,0,0,0
2039,"MINING, TERRY",MINING,O,TERRY,N,0,0,0,0,0,0
2040,"MINING, THROCKMORTON",MINING,G,THROCKMORTON,N,0,0,0,0,0,0
2041,"MINING, TITUS",MINING,D,TITUS,N,0,0,0,0,0,0
2042,"MINING, TOM GREEN",MINING,F,TOM GREEN,N,0,0,0,0,0,0
2043,"MINING, TRAVIS",MINING,K,TRAVIS,N,0,0,0,0,0,0
2044,"MINING, TRINITY",MINING,H,TRINITY,Y,0,0,0,0,0,0
2044,"MINING, TRINITY",MINING,I,TRINITY,Y,0,0,0,0,0,0
2045,"MINING, UPSHUR",MINING,D,UPSHUR,N,0,0,0,0,0,0
2046,"MINING, UPTON",MINING,F,UPTON,N,0,0,0,0,0,0
2047,"MINING, UVALDE",MINING,L,UVALDE,N,0,0,0,0,0,0
2048,"MINING, VAL VERDE",MINING,J,VAL VERDE,N,0,0,0,0,0,0
2049,"MINING, VAN ZANDT",MINING,D,VAN ZANDT,N,0,0,0,0,0,0
2050,"MINING, VICTORIA",MINING,L,VICTORIA,N,0,0,0,0,0,0
2051,"MINING, WALKER",MINING,H,WALKER,N,0,0,0,0,0,0
2052,"MINING, WALLER",MINING,H,WALLER,N,0,0,0,0,0,0
2053,"MINING, WARD",MINING,F,WARD,N,0,0,0,0,0,0
2054,"MINING, WASHINGTON",MINING,G,WASHINGTON,N,0,0,0,0,0,0
2055,"MINING, WEBB",MINING,M,WEBB,N,0,0,0,0,0,0
2056,"MINING, WHARTON",MINING,K,WHARTON,Y,0,0,0,0,0,0
2056,"MINING, WHARTON",MINING,P,WHARTON,Y,0,0,0,0,0,0
2057,"MINING, WHEELER",MINING,A,WHEELER,N,0,0,0,0,0,0
2058,"MINING, WICHITA",MINING,B,WICHITA,N,0,0,0,0,0,0
2059,"MINING, WILBARGER",MINING,B,WILBARGER,N,0,0,0,0,0,0
2060,"MINING, WILLACY",MINING,M,WILLACY,N,0,0,0,0,0,0
2061,"MINING, WILLIAMSON",MINING,G,WILLIAMSON,Y,0,0,0,0,0,0
2061,"MINING, WILLIAMSON",MINING,K,WILLIAMSON,Y,0,0,0,0,0,0
2062,"MINING, WILSON",MINING,L,WILSON,N,0,0,0,0,0,0
2063,"MINING, WINKLER",MINING,F,WINKLER,N,0,0,0,0,0,0
2064,"MINING, WISE",MINING,C,WISE,N,0,0,0,0,0,0
2065,"MINING, WOOD",MINING,D,WOOD,N,0,0,0,0,0,0
2066,"MINING, YOAKUM",MINING,O,YOAKUM,N,0,0,0,0,0,0
2067,"MINING, YOUNG",MINING,G,YOUNG,N,0,0,0,0,0,0
2068,"MINING, ZAPATA",MINING,M,ZAPATA,N,0,0,0,0,0,0
2069,"MINING, ZAVALA",MINING,L,ZAVALA,N,0,0,0,0,0,0
2070,MISSION,MUNICIPAL,M,HIDALGO,N,96978,120418,143951,167532,191114,214039
2072,MOFFAT WSC,MUNICIPAL,G,BELL,N,4019,4242,4440,4621,4799,4974
2073,MONAHANS,MUNICIPAL,F,WARD,N,7473,7923,8243,8500,8696,8845
2074,MONT BELVIEU,MUNICIPAL,H,CHAMBERS,N,6194,7920,9704,11627,13682,15841
2075,MONTGOMERY COUNTY MUD 18,MUNICIPAL,H,MONTGOMERY,N,6350,8204,9327,10450,11573,14296
2076,MONTGOMERY COUNTY MUD 19,MUNICIPAL,H,MONTGOMERY,N,3142,3162,3184,3209,3238,3267
2077,MONTGOMERY COUNTY MUD 8,MUNICIPAL,H,MONTGOMERY,N,2963,3173,3560,3947,4334,5205
2078,MONTGOMERY COUNTY MUD 9,MUNICIPAL,H,MONTGOMERY,N,5912,6162,7024,7882,7882,7882
2079,MONTGOMERY COUNTY UD 2,MUNICIPAL,H,MONTGOMERY,N,1921,1965,2068,2207,2392,2637
2080,MONTGOMERY COUNTY UD 3,MUNICIPAL,H,MONTGOMERY,N,3695,3967,3967,3967,3967,3967
2081,MONTGOMERY COUNTY UD 4,MUNICIPAL,H,MONTGOMERY,N,3069,4004,4037,4634,5924,7607
2082,MONTGOMERY COUNTY WCID 1,MUNICIPAL,H,MONTGOMERY,N,3410,3741,4109,4518,4974,5522
2083,MOODY,MUNICIPAL,G,MCLENNAN,N,1566,1690,1800,1911,2020,2129
2085,MORTON PWS,MUNICIPAL,O,COCHRAN,N,2168,2224,2216,2166,2216,2230
2086,MOULTON,MUNICIPAL,P,LAVACA,N,874,874,874,874,874,874
2088,MOUNT VERNON,MUNICIPAL,D,FRANKLIN,N,2877,3006,3084,3161,3218,3263
2090,MOUNTAIN PEAK SUD,MUNICIPAL,C,ELLIS,Y,9467,12047,12800,18377,21269,23861
2090,MOUNTAIN PEAK SUD,MUNICIPAL,G,JOHNSON,Y,3579,4362,5170,6056,7012,8035
2092,MUENSTER,MUNICIPAL,C,COOKE,N,1564,1564,1614,1614,1665,1665
2093,MULESHOE,MUNICIPAL,O,BAILEY,N,5769,6452,7131,7833,8527,9208
2094,MUNDAY,MUNICIPAL,G,KNOX,N,1327,1381,1410,1443,1470,1492
2095,MURCHISON,MUNICIPAL,I,HENDERSON,N,603,604,606,608,611,612
2096,MURPHY,MUNICIPAL,C,COLLIN,N,19330,19330,19330,19330,19330,19330
2099,NAPLES,MUNICIPAL,D,MORRIS,N,1344,1369,1398,1437,1470,1503
2100,NASH,MUNICIPAL,D,BOWIE,N,4070,4751,5431,6111,6111,6111
2101,NASSAU BAY,MUNICIPAL,H,HARRIS,N,3977,4075,4127,4222,4276,4331
2102,NATALIA,MUNICIPAL,L,MEDINA,N,1708,1936,2130,2300,2452,2586
