EntityId,EntityName,WugType,WugRegion,WugCounty,EntityIsSplit,N2020,N2030,N2040,N2050,N2060,N2070
1736,"MANUFACTURING, MONTGOMERY",MANUFACTURING,H,MONTGOMERY,N,292,570,570,570,570,570
1737,"MANUFACTURING, MOORE",MANUFACTURING,A,MOORE,N,1008,1773,2221,4131,5769,5785
1738,"MANUFACTURING, MORRIS",MANUFACTURING,D,MORRIS,N,0,0,0,0,0,0
1740,"MANUFACTURING, NACOGDOCHES",MANUFACTURING,I,NACOGDOCHES,N,0,0,0,0,0,0
1741,"MANUFACTURING, NAVARRO",MANUFACTURING,C,NAVARRO,N,0,0,7,101,193,303
1742,"MANUFACTURING, NEWTON",MANUFACTURING,I,NEWTON,N,0,0,0,0,0,0
1743,"MANUFACTURING, NOLAN",MANUFACTURING,G,NOLAN,N,0,31,33,35,35,35
1744,"MANUFACTURING, NUECES",MANUFACTURING,N,NUECES,N,0,9084,11685,13339,15228,16587
1745,"MANUFACTURING, ORANGE",MANUFACTURING,I,ORANGE,N,0,0,0,0,0,0
1746,"MANUFACTURING, PALO PINTO",MANUFACTURING,G,PALO PINTO,N,0,0,0,0,0,0
1747,"MANUFACTURING, PANOLA",MANUFACTURING,I,PANOLA,N,0,0,0,0,0,0
1748,"MANUFACTURING, PARKER",MANUFACTURING,C,PARKER,N,0,8,11,15,16,20
1749,"MANUFACTURING, PARMER",MANUFACTURING,O,PARMER,N,0,0,0,0,0,0
1750,"MANUFACTURING, PECOS",MANUFACTURING,F,PECOS,N,0,0,0,0,0,0
1751,"MANUFACTURING, POLK",MANUFACTURING,H,POLK,Y,0,0,0,0,0,0
1751,"MANUFACTURING, POLK",MANUFACTURING,I,POLK,Y,0,0,0,0,0,0
1752,"MANUFACTURING, POTTER",MANUFACTURING,A,POTTER,N,0,629,1471,2327,2951,3209
1753,"MANUFACTURING, RAINS",MANUFACTURING,D,RAINS,N,0,0,0,0,0,0
1754,"MANUFACTURING, RANDALL",MANUFACTURING,A,RANDALL,N,0,151,225,300,354,379
1755,"MANUFACTURING, RED RIVER",MANUFACTURING,D,RED RIVER,N,0,0,0,0,0,0
1756,"MANUFACTURING, REEVES",MANUFACTURING,F,REEVES,N,0,0,0,0,0,0
1757,"MANUFACTURING, ROBERTSON",MANUFACTURING,G,ROBERTSON,N,0,0,0,0,0,0
1758,"MANUFACTURING, ROCKWALL",MANUFACTURING,C,ROCKWALL,N,0,5,8,11,13,15
1759,"MANUFACTURING, RUNNELS",MANUFACTURING,F,RUNNELS,N,0,0,0,0,0,0
1760,"MANUFACTURING, RUSK",MANUFACTURING,I,RUSK,N,0,0,0,0,0,0
1761,"MANUFACTURING, SABINE",MANUFACTURING,I,SABINE,N,0,0,0,0,0,0
1762,"MANUFACTURING, SAN AUGUSTINE",MANUFACTURING,I,SAN AUGUSTINE,N,0,0,0,0,0,0
1763,"MANUFACTURING, SAN JACINTO",MANUFACTURING,H,SAN JACINTO,N,0,0,0,0,0,0
1764,"MANUFACTURING, SAN PATRICIO",MANUFACTURING,N,SAN PATRICIO,N,1479,7242,9533,12111,14703,17563
1765,"MANUFACTURING, SAN SABA",MANUFACTURING,K,SAN SABA,N,0,0,0,0,0,0
1766,"MANUFACTURING, SHELBY",MANUFACTURING,I,SHELBY,N,0,0,0,0,0,0
1767,"MANUFACTURING, SMITH",MANUFACTURING,D,SMITH,Y,0,0,0,0,0,0
1767,"MANUFACTURING, SMITH",MANUFACTURING,I,SMITH,Y,0,84,84,84,84,84
1768,"MANUFACTURING, SOMERVELL",MANUFACTURING,G,SOMERVELL,N,0,0,0,0,0,0
1769,"MANUFACTURING, STEPHENS",MANUFACTURING,G,STEPHENS,N,0,0,0,0,0,0
1770,"MANUFACTURING, TARRANT",MANUFACTURING,C,TARRANT,N,32,1633,2935,3930,4654,5281
1771,"MANUFACTURING, TAYLOR",MANUFACTURING,G,TAYLOR,N,0,0,0,0,0,0
1772,"MANUFACTURING, TERRY",MANUFACTURING,O,TERRY,N,0,0,0,0,0,0
1773,"MANUFACTURING, TITUS",MANUFACTURING,D,TITUS,N,0,1418,1295,1305,1564,1694
1774,"MANUFACTURING, TOM GREEN",MANUFACTURING,F,TOM GREEN,N,38,144,159,178,198,215
1775,"MANUFACTURING, TRAVIS",MANUFACTURING,K,TRAVIS,N,0,0,0,0,0,0
1777,"MANUFACTURING, UPSHUR",MANUFACTURING,D,UPSHUR,N,63,70,70,70,70,70
1778,"MANUFACTURING, UVALDE",MANUFACTURING,L,UVALDE,N,0,0,0,0,0,0
1779,"MANUFACTURING, VAN ZANDT",MANUFACTURING,D,VAN ZANDT,N,242,493,493,493,504,504
1780,"MANUFACTURING, VICTORIA",MANUFACTURING,L,VICTORIA,N,7641,8762,8762,8762,8762,8762
1781,"MANUFACTURING, WALKER",MANUFACTURING,H,WALKER,N,0,0,0,0,0,0
1782,"MANUFACTURING, WALLER",MANUFACTURING,H,WALLER,N,0,0,0,0,0,0
1783,"MANUFACTURING, WARD",MANUFACTURING,F,WARD,N,0,0,0,0,0,0
1784,"MANUFACTURING, WASHINGTON",MANUFACTURING,G,WASHINGTON,N,0,6,6,6,6,6
1785,"MANUFACTURING, WEBB",MANUFACTURING,M,WEBB,N,0,0,0,0,0,0
1786,"MANUFACTURING, WHARTON",MANUFACTURING,K,WHARTON,Y,0,0,0,0,0,0
1786,"MANUFACTURING, WHARTON",MANUFACTURING,P,WHARTON,Y,0,0,0,0,0,0
1787,"MANUFACTURING, WICHITA",MANUFACTURING,B,WICHITA,N,0,0,0,0,3,103
1788,"MANUFACTURING, WILBARGER",MANUFACTURING,B,WILBARGER,N,0,0,0,0,0,13
1790,"MANUFACTURING, WILLIAMSON",MANUFACTURING,G,WILLIAMSON,Y,0,0,0,0,0,0
1790,"MANUFACTURING, WILLIAMSON",MANUFACTURING,K,WILLIAMSON,Y,0,0,0,0,0,0
1791,"MANUFACTURING, WILSON",MANUFACTURING,L,WILSON,N,0,0,0,0,0,0
1792,"MANUFACTURING, WISE",MANUFACTURING,C,WISE,N,159,207,211,215,219,221
1793,"MANUFACTURING, WOOD",MANUFACTURING,D,WOOD,N,1030,1583,1583,1583,1583,1583
1794,"MANUFACTURING, YOUNG",MANUFACTURING,G,YOUNG,N,0,0,0,0,0,0
1795,"MANUFACTURING, ZAVALA",MANUFACTURING,L,ZAVALA,N,0,0,0,0,0,0
1796,MANVEL,MUNICIPAL,H,BRAZORIA,N,0,0,0,0,0,0
1797,MANVILLE WSC,MUNICIPAL,G,WILLIAMSON,Y,0,0,0,0,0,0
1797,MANVILLE WSC,MUNICIPAL,K,TRAVIS,Y,0,0,0,0,476,1696
1798,MARBLE FALLS,MUNICIPAL,K,BURNET,N,0,0,204,981,1504,1766
1799,MARFA,MUNICIPAL,E,PRESIDIO,N,0,0,0,0,0,0
1800,MARION,MUNICIPAL,L,GUADALUPE,N,0,0,3,44,88,131
1801,MARLIN,MUNICIPAL,G,FALLS,N,0,0,0,0,0,0
1802,MART,MUNICIPAL,G,LIMESTONE,Y,0,0,0,1,1,1
1802,MART,MUNICIPAL,G,MCLENNAN,Y,149,165,180,199,220,243
1803,MARTIN SPRINGS WSC,MUNICIPAL,D,HOPKINS,N,0,0,0,0,0,29
1804,MARTINDALE WSC,MUNICIPAL,L,CALDWELL,Y,124,218,296,395,518,665
1804,MARTINDALE WSC,MUNICIPAL,L,GUADALUPE,Y,6,12,21,33,50,65
1806,MASON,MUNICIPAL,F,MASON,N,700,690,682,677,676,676
1807,MASON CREEK UD,MUNICIPAL,H,HARRIS,N,0,410,672,669,667,667
1808,MATADOR,MUNICIPAL,O,MOTLEY,N,0,0,0,0,0,0
1809,MATHIS,MUNICIPAL,N,SAN PATRICIO,N,0,0,0,0,0,0
1810,MAUD,MUNICIPAL,D,BOWIE,N,211,226,241,238,237,237
1811,MAURICEVILLE SUD,MUNICIPAL,I,JASPER,Y,0,0,0,0,0,0
1811,MAURICEVILLE SUD,MUNICIPAL,I,NEWTON,Y,0,0,0,0,0,0
1811,MAURICEVILLE SUD,MUNICIPAL,I,ORANGE,Y,0,0,0,0,0,0
1812,MAXWELL WSC,MUNICIPAL,L,CALDWELL,Y,0,0,0,0,0,0
1812,MAXWELL WSC,MUNICIPAL,L,HAYS,Y,0,0,0,0,0,0
1814,MCCAMEY,MUNICIPAL,F,UPTON,N,0,0,0,0,0,0
1815,MCCOY WSC,MUNICIPAL,L,ATASCOSA,Y,0,0,0,0,0,0
1815,MCCOY WSC,MUNICIPAL,L,WILSON,Y,0,0,0,0,0,0
1815,MCCOY WSC,MUNICIPAL,N,LIVE OAK,Y,0,0,0,0,0,0
1816,MCGREGOR,MUNICIPAL,G,MCLENNAN,N,0,0,0,0,0,0
1817,MCKINNEY,MUNICIPAL,C,COLLIN,N,220,6898,10726,17353,25710,31888
1818,MCLEAN MUNICIPAL WATER SUPPLY,MUNICIPAL,A,GRAY,N,0,0,0,40,88,115
1821,MEADOWLAKES,MUNICIPAL,K,BURNET,N,285,276,271,269,268,268
1823,MEEKER MWD,MUNICIPAL,I,JEFFERSON,N,0,0,0,0,0,0
1824,MELISSA,MUNICIPAL,C,COLLIN,N,361,8917,13900,18219,21501,22390
1825,MEMPHIS,MUNICIPAL,A,HALL,N,0,28,62,102,142,146
1826,MENARD,MUNICIPAL,F,MENARD,N,211,203,197,196,196,196
1827,MERCEDES,MUNICIPAL,M,HIDALGO,N,0,0,197,665,1155,1637
1829,MERIDIAN,MUNICIPAL,G,BOSQUE,N,0,0,0,0,0,0
1830,MERKEL,MUNICIPAL,G,TAYLOR,N,20,23,25,29,35,41
1831,MERTZON,MUNICIPAL,F,IRION,N,0,0,0,0,0,0
1832,MESQUITE,MUNICIPAL,C,DALLAS,Y,121,3699,5763,8320,11102,13651
1832,MESQUITE,MUNICIPAL,C,KAUFMAN,Y,0,3,6,9,16,21
1833,MEXIA,MUNICIPAL,G,LIMESTONE,N,0,0,0,0,43,182
1834,MIAMI,MUNICIPAL,A,ROBERTS,N,0,0,0,0,0,0
1835,MIDLAND,MUNICIPAL,F,MIDLAND,N,0,5833,9604,12600,15542,18663
1836,MILANO WSC,MUNICIPAL,G,BURLESON,Y,0,0,0,0,0,0
1836,MILANO WSC,MUNICIPAL,G,MILAM,Y,0,0,0,0,0,0
1837,MILES,MUNICIPAL,F,RUNNELS,N,19,34,35,39,42,48
1839,MILITARY HIGHWAY WSC,MUNICIPAL,M,CAMERON,Y,0,52,696,1384,2102,2825
1839,MILITARY HIGHWAY WSC,MUNICIPAL,M,HIDALGO,Y,0,45,579,1150,1745,2344
1840,MILLERSVIEW-DOOLE WSC,MUNICIPAL,F,CONCHO,Y,0,0,0,0,0,0
1840,MILLERSVIEW-DOOLE WSC,MUNICIPAL,F,MCCULLOCH,Y,0,0,0,0,0,0
1840,MILLERSVIEW-DOOLE WSC,MUNICIPAL,F,RUNNELS,Y,0,0,0,0,0,0
1840,MILLERSVIEW-DOOLE WSC,MUNICIPAL,F,TOM GREEN,Y,0,0,0,0,0,0
1842,MINEOLA,MUNICIPAL,D,WOOD,N,0,0,0,0,0,0
1843,MINERAL WELLS,MUNICIPAL,C,PARKER,Y,0,44,61,78,94,107
1843,MINERAL WELLS,MUNICIPAL,G,PALO PINTO,Y,173,359,533,722,913,1093
1844,"MINING, ANDERSON",MINING,I,ANDERSON,N,0,0,0,0,0,0
1845,"MINING, ANDREWS",MINING,F,ANDREWS,N,1186,1128,288,0,0,0
1846,"MINING, ANGELINA",MINING,I,ANGELINA,N,473,572,397,299,224,167
1847,"MINING, ARANSAS",MINING,N,ARANSAS,N,0,0,0,0,0,0
1849,"MINING, ATASCOSA",MINING,L,ATASCOSA,N,0,0,0,0,0,0
1850,"MINING, AUSTIN",MINING,H,AUSTIN,N,0,193,130,67,5,0
1852,"MINING, BASTROP",MINING,K,BASTROP,N,451,4190,4865,3453,0,0
1853,"MINING, BAYLOR",MINING,B,BAYLOR,N,0,0,0,0,0,0
1854,"MINING, BEE",MINING,N,BEE,N,197,185,158,109,79,62
1855,"MINING, BELL",MINING,G,BELL,N,2077,2815,3434,4184,4940,5803
1856,"MINING, BEXAR",MINING,L,BEXAR,N,0,0,0,0,0,0
1857,"MINING, BLANCO",MINING,K,BLANCO,N,0,0,0,0,0,0
1858,"MINING, BORDEN",MINING,F,BORDEN,N,0,0,0,0,0,0
1859,"MINING, BOSQUE",MINING,G,BOSQUE,N,806,905,726,706,667,655
1861,"MINING, BRAZORIA",MINING,H,BRAZORIA,N,0,221,421,641,874,1163
1862,"MINING, BRAZOS",MINING,G,BRAZOS,N,0,0,0,0,0,0
1864,"MINING, BROOKS",MINING,N,BROOKS,N,179,182,162,146,130,120
1865,"MINING, BROWN",MINING,F,BROWN,N,261,266,266,268,264,263
1866,"MINING, BURLESON",MINING,G,BURLESON,N,0,0,0,0,0,0
1867,"MINING, BURNET",MINING,K,BURNET,N,935,1626,2352,3124,4132,5281
1868,"MINING, CALDWELL",MINING,L,CALDWELL,N,0,0,0,0,0,0
1869,"MINING, CALHOUN",MINING,L,CALHOUN,N,0,0,0,0,0,0
1870,"MINING, CALLAHAN",MINING,G,CALLAHAN,N,148,147,134,121,110,100
1871,"MINING, CAMERON",MINING,M,CAMERON,N,0,0,0,0,0,0
1872,"MINING, CAMP",MINING,D,CAMP,N,0,0,0,0,0,0
1873,"MINING, CARSON",MINING,A,CARSON,N,0,0,0,0,0,0
1874,"MINING, CASS",MINING,D,CASS,N,0,0,0,0,0,0
1875,"MINING, CHAMBERS",MINING,H,CHAMBERS,N,0,0,0,0,0,0
1876,"MINING, CHEROKEE",MINING,I,CHEROKEE,N,238,247,210,147,84,40
1878,"MINING, CLAY",MINING,B,CLAY,N,0,0,0,0,0,0
1879,"MINING, COCHRAN",MINING,O,COCHRAN,N,0,0,0,0,0,0
1880,"MINING, COKE",MINING,F,COKE,N,0,0,0,0,0,0
1881,"MINING, COLEMAN",MINING,F,COLEMAN,N,0,0,0,0,0,0
1883,"MINING, COLORADO",MINING,K,COLORADO,N,0,0,0,0,0,0
1884,"MINING, COMAL",MINING,L,COMAL,N,3861,5201,6491,7617,8849,8849
1885,"MINING, COMANCHE",MINING,G,COMANCHE,N,232,314,151,65,0,0
1886,"MINING, COOKE",MINING,C,COOKE,N,583,150,148,146,161,136
1887,"MINING, CORYELL",MINING,G,CORYELL,N,1315,877,296,168,203,242
1888,"MINING, COTTLE",MINING,B,COTTLE,N,0,0,0,0,0,0
1889,"MINING, CRANE",MINING,F,CRANE,N,0,0,0,0,0,0
1890,"MINING, CROCKETT",MINING,F,CROCKETT,N,0,0,0,0,0,0
1891,"MINING, CROSBY",MINING,O,CROSBY,N,368,363,322,280,243,210
1892,"MINING, CULBERSON",MINING,E,CULBERSON,N,0,0,0,0,0,0
1893,"MINING, DALLAS",MINING,C,DALLAS,N,0,0,0,0,0,0
1894,"MINING, DAWSON",MINING,O,DAWSON,N,1546,1546,1546,1546,1546,1546
1895,"MINING, DENTON",MINING,C,DENTON,N,0,0,0,179,705,1513
1896,"MINING, DEWITT",MINING,L,DEWITT,N,1718,1595,362,2,0,0
1897,"MINING, DICKENS",MINING,O,DICKENS,N,0,0,0,0,0,0
1898,"MINING, DIMMIT",MINING,L,DIMMIT,N,4224,4312,3652,2144,639,81
1900,"MINING, DUVAL",MINING,N,DUVAL,N,712,768,676,565,489,428
1901,"MINING, EASTLAND",MINING,G,EASTLAND,N,921,930,686,471,275,189
1902,"MINING, ECTOR",MINING,F,ECTOR,N,0,0,0,0,0,0
1903,"MINING, EDWARDS",MINING,J,EDWARDS,N,59,59,59,59,59,59
1904,"MINING, ELLIS",MINING,C,ELLIS,N,0,0,0,0,0,0
1905,"MINING, EL PASO",MINING,E,EL PASO,N,1851,2469,3105,3791,4536,5382
1906,"MINING, FALLS",MINING,G,FALLS,N,127,148,161,188,209,233
1907,"MINING, FANNIN",MINING,C,FANNIN,N,502,279,56,56,56,56
1908,"MINING, FAYETTE",MINING,K,FAYETTE,N,760,360,0,0,0,0
1909,"MINING, FISHER",MINING,G,FISHER,N,191,186,143,97,57,22
1910,"MINING, FOARD",MINING,B,FOARD,N,0,0,0,0,0,0
1911,"MINING, FORT BEND",MINING,H,FORT BEND,N,4,10,7,5,4,2
1912,"MINING, FRANKLIN",MINING,D,FRANKLIN,N,0,0,0,0,0,0
1913,"MINING, FREESTONE",MINING,C,FREESTONE,N,4335,4103,4239,4274,4344,4570
1914,"MINING, FRIO",MINING,L,FRIO,N,0,0,0,0,0,0
1915,"MINING, GAINES",MINING,O,GAINES,N,0,0,0,0,0,0
1916,"MINING, GALVESTON",MINING,H,GALVESTON,N,343,368,405,437,468,500
1917,"MINING, GARZA",MINING,O,GARZA,N,0,0,0,0,0,0
1918,"MINING, GILLESPIE",MINING,K,GILLESPIE,N,0,0,0,0,0,0
1919,"MINING, GLASSCOCK",MINING,F,GLASSCOCK,N,0,0,0,0,0,0
1920,"MINING, GOLIAD",MINING,L,GOLIAD,N,0,0,0,0,0,0
1921,"MINING, GONZALES",MINING,L,GONZALES,N,0,0,0,0,0,0
1922,"MINING, GRAY",MINING,A,GRAY,N,0,0,0,0,0,0
1923,"MINING, GRAYSON",MINING,C,GRAYSON,N,100,0,0,0,0,0
1924,"MINING, GREGG",MINING,D,GREGG,N,11,19,19,14,10,6
1925,"MINING, GRIMES",MINING,G,GRIMES,N,133,412,281,150,35,0
1926,"MINING, GUADALUPE",MINING,L,GUADALUPE,N,0,0,0,0,0,0
1927,"MINING, HALE",MINING,O,HALE,N,953,937,807,671,551,447
1929,"MINING, HANSFORD",MINING,A,HANSFORD,N,0,0,0,0,0,0
1930,"MINING, HARDEMAN",MINING,B,HARDEMAN,N,0,0,0,0,0,0
1931,"MINING, HARDIN",MINING,I,HARDIN,N,0,0,0,0,0,0
1932,"MINING, HARRIS",MINING,H,HARRIS,N,2946,2927,2875,2843,2818,2798
1933,"MINING, HARRISON",MINING,D,HARRISON,N,1706,1267,912,586,322,129
1934,"MINING, HASKELL",MINING,G,HASKELL,N,93,92,83,74,66,59
1935,"MINING, HAYS",MINING,K,HAYS,N,531,761,1047,1131,1340,1579
1936,"MINING, HENDERSON",MINING,C,HENDERSON,Y,0,17,14,28,32,30
1936,"MINING, HENDERSON",MINING,I,HENDERSON,Y,10,21,10,0,0,0
1937,"MINING, HIDALGO",MINING,M,HIDALGO,N,911,1687,2266,2887,3600,4503
1938,"MINING, HILL",MINING,G,HILL,N,236,0,0,0,0,0
1939,"MINING, HOCKLEY",MINING,O,HOCKLEY,N,0,0,0,0,0,0
1940,"MINING, HOOD",MINING,G,HOOD,N,677,1035,821,732,642,656
1941,"MINING, HOPKINS",MINING,D,HOPKINS,N,227,283,360,444,533,639
1942,"MINING, HOUSTON",MINING,I,HOUSTON,N,0,0,0,0,0,0
1943,"MINING, HOWARD",MINING,F,HOWARD,N,0,0,0,0,0,0
1944,"MINING, HUDSPETH",MINING,E,HUDSPETH,N,196,168,185,200,209,219
1945,"MINING, HUNT",MINING,D,HUNT,N,73,64,35,19,7,0
1946,"MINING, HUTCHINSON",MINING,A,HUTCHINSON,N,0,0,0,0,0,0
1947,"MINING, IRION",MINING,F,IRION,N,1766,1762,456,0,0,0
1948,"MINING, JACK",MINING,C,JACK,N,132,275,363,449,521,611
1949,"MINING, JACKSON",MINING,P,JACKSON,N,0,0,0,0,0,0
1950,"MINING, JASPER",MINING,I,JASPER,N,0,0,0,0,0,0
1951,"MINING, JEFFERSON",MINING,I,JEFFERSON,N,0,0,0,0,0,0
1952,"MINING, JIM HOGG",MINING,M,JIM HOGG,N,0,0,38,0,0,0
1953,"MINING, JIM WELLS",MINING,N,JIM WELLS,N,52,55,36,21,7,1
1954,"MINING, JOHNSON",MINING,G,JOHNSON,N,2679,1345,68,0,0,0
1955,"MINING, JONES",MINING,G,JONES,N,160,155,139,120,104,90
1956,"MINING, KARNES",MINING,L,KARNES,N,1928,1356,764,179,13,1
1957,"MINING, KAUFMAN",MINING,C,KAUFMAN,N,0,0,0,0,107,275
1959,"MINING, KENEDY",MINING,N,KENEDY,N,58,63,32,8,0,0
1960,"MINING, KENT",MINING,G,KENT,N,0,0,0,0,0,0
1961,"MINING, KERR",MINING,J,KERR,N,11,12,15,16,17,19
1962,"MINING, KIMBLE",MINING,F,KIMBLE,N,0,0,0,0,0,0
1963,"MINING, KLEBERG",MINING,N,KLEBERG,N,139,142,122,106,90,80
1964,"MINING, KNOX",MINING,G,KNOX,N,9,10,9,9,8,8
1966,"MINING, LAMB",MINING,O,LAMB,N,478,471,405,337,277,225
1967,"MINING, LAMPASAS",MINING,G,LAMPASAS,N,94,117,137,157,182,209
1968,"MINING, LAVACA",MINING,P,LAVACA,N,0,0,0,0,0,0
1969,"MINING, LEE",MINING,G,LEE,N,275,169,0,0,0,0
1970,"MINING, LEON",MINING,H,LEON,N,0,79,0,0,0,0
1971,"MINING, LIBERTY",MINING,H,LIBERTY,N,0,20,9,31,59,102
1972,"MINING, LIMESTONE",MINING,G,LIMESTONE,N,7159,6767,6707,7181,7647,8267
1973,"MINING, LIPSCOMB",MINING,A,LIPSCOMB,N,0,0,0,0,0,0
1974,"MINING, LIVE OAK",MINING,N,LIVE OAK,N,0,0,0,0,0,0
1975,"MINING, LLANO",MINING,K,LLANO,N,0,0,0,0,0,0
1976,"MINING, LOVING",MINING,F,LOVING,N,3906,3906,3005,1805,1000,1000
1977,"MINING, LUBBOCK",MINING,O,LUBBOCK,N,5372,5443,4931,4320,3781,3332
1978,"MINING, LYNN",MINING,O,LYNN,N,635,785,718,511,319,165
1979,"MINING, MCCULLOCH",MINING,F,MCCULLOCH,N,0,0,0,0,0,0
1980,"MINING, MCLENNAN",MINING,G,MCLENNAN,N,1800,2262,2322,2770,3094,3478
1981,"MINING, MCMULLEN",MINING,N,MCMULLEN,N,0,0,0,0,0,0
1982,"MINING, MADISON",MINING,H,MADISON,N,0,375,157,0,0,0
1983,"MINING, MARION",MINING,D,MARION,N,373,645,590,471,352,265
1984,"MINING, MARTIN",MINING,F,MARTIN,N,0,0,0,0,0,0
1985,"MINING, MASON",MINING,F,MASON,N,0,0,0,0,0,0
1986,"MINING, MATAGORDA",MINING,K,MATAGORDA,N,0,0,0,0,0,0
1987,"MINING, MAVERICK",MINING,M,MAVERICK,N,594,1343,1540,909,281,0
1988,"MINING, MEDINA",MINING,L,MEDINA,N,0,0,0,0,0,0
1989,"MINING, MIDLAND",MINING,F,MIDLAND,N,0,0,0,0,0,0
1990,"MINING, MILAM",MINING,G,MILAM,N,0,0,0,0,0,0
1991,"MINING, MITCHELL",MINING,F,MITCHELL,N,0,0,0,0,0,0
1992,"MINING, MONTAGUE",MINING,B,MONTAGUE,N,1291,277,291,0,0,0
1993,"MINING, MONTGOMERY",MINING,H,MONTGOMERY,N,0,0,0,0,0,0
1994,"MINING, MOORE",MINING,A,MOORE,N,0,0,0,0,0,0
1996,"MINING, MOTLEY",MINING,O,MOTLEY,N,0,0,0,0,0,0
1997,"MINING, NACOGDOCHES",MINING,I,NACOGDOCHES,N,5475,2975,118,0,0,0
1998,"MINING, NAVARRO",MINING,C,NAVARRO,N,217,262,306,596,830,1100
1999,"MINING, NEWTON",MINING,I,NEWTON,N,115,59,0,0,0,0
2000,"MINING, NOLAN",MINING,G,NOLAN,N,78,75,53,31,11,0
2001,"MINING, NUECES",MINING,N,NUECES,N,629,749,836,905,1006,1127
2002,"MINING, OCHILTREE",MINING,A,OCHILTREE,N,0,0,0,0,0,0
2003,"MINING, OLDHAM",MINING,A,OLDHAM,N,0,0,0,0,0,0
2004,"MINING, ORANGE",MINING,I,ORANGE,N,0,0,0,0,0,0
2005,"MINING, PALO PINTO",MINING,G,PALO PINTO,N,653,844,622,477,333,232
2006,"MINING, PANOLA",MINING,I,PANOLA,N,0,0,0,0,0,0
2007,"MINING, PARKER",MINING,C,PARKER,N,0,289,266,333,384,624
2008,"MINING, PECOS",MINING,F,PECOS,N,3500,3500,3500,2000,600,0
2009,"MINING, POLK",MINING,H,POLK,Y,0,0,0,0,0,0
2009,"MINING, POLK",MINING,I,POLK,Y,0,0,0,0,0,0
2010,"MINING, POTTER",MINING,A,POTTER,N,0,0,0,0,0,0
2011,"MINING, PRESIDIO",MINING,E,PRESIDIO,N,0,0,0,0,0,0
2013,"MINING, REAGAN",MINING,F,REAGAN,N,0,0,0,0,0,0
2015,"MINING, REEVES",MINING,F,REEVES,N,10400,10400,9900,7700,5600,4000
2016,"MINING, REFUGIO",MINING,L,REFUGIO,N,0,0,0,0,0,0
2017,"MINING, ROBERTS",MINING,A,ROBERTS,N,0,0,0,0,0,0
2018,"MINING, ROBERTSON",MINING,G,ROBERTSON,N,0,0,0,0,0,0
2020,"MINING, RUNNELS",MINING,F,RUNNELS,N,0,0,0,0,0,0
2021,"MINING, RUSK",MINING,I,RUSK,N,0,305,168,22,0,0
2022,"MINING, SAN JACINTO",MINING,H,SAN JACINTO,N,0,0,0,0,0,0
2023,"MINING, SAN PATRICIO",MINING,N,SAN PATRICIO,N,237,286,305,325,357,398
2024,"MINING, SAN SABA",MINING,K,SAN SABA,N,0,0,0,0,0,0
2025,"MINING, SCHLEICHER",MINING,F,SCHLEICHER,N,0,0,0,0,0,0
2026,"MINING, SCURRY",MINING,F,SCURRY,N,242,395,419,315,213,144
2027,"MINING, SHACKELFORD",MINING,G,SHACKELFORD,N,353,538,348,232,118,33
2028,"MINING, SHERMAN",MINING,A,SHERMAN,N,0,0,0,0,0,0
2029,"MINING, SMITH",MINING,D,SMITH,Y,0,0,0,0,0,0
2029,"MINING, SMITH",MINING,I,SMITH,Y,0,0,0,0,0,0
2030,"MINING, SOMERVELL",MINING,G,SOMERVELL,N,421,588,455,369,307,280
2031,"MINING, STARR",MINING,M,STARR,N,295,421,499,582,685,815
2032,"MINING, STEPHENS",MINING,G,STEPHENS,N,3475,3552,2869,2236,1668,1184
2033,"MINING, STERLING",MINING,F,STERLING,N,0,0,0,0,0,0
2034,"MINING, STONEWALL",MINING,G,STONEWALL,N,390,382,318,252,194,144
2035,"MINING, SUTTON",MINING,F,SUTTON,N,0,0,0,0,0,0
2036,"MINING, TARRANT",MINING,C,TARRANT,N,0,0,0,0,0,0
2037,"MINING, TAYLOR",MINING,G,TAYLOR,N,257,257,232,212,195,181
2038,"MINING, TERRELL",MINING,E,TERRELL,N,483,586,550,416,293,195
2039,"MINING, TERRY",MINING,O,TERRY,N,230,388,405,287,172,91
2040,"MINING, THROCKMORTON",MINING,G,THROCKMORTON,N,90,87,67,46,28,12
2041,"MINING, TITUS",MINING,D,TITUS,N,0,0,0,0,0,0
2042,"MINING, TOM GREEN",MINING,F,TOM GREEN,N,0,0,0,0,0,0
2043,"MINING, TRAVIS",MINING,K,TRAVIS,N,0,0,0,0,0,0
2044,"MINING, TRINITY",MINING,H,TRINITY,Y,0,0,0,0,0,0
2044,"MINING, TRINITY",MINING,I,TRINITY,Y,0,0,0,0,0,0
2045,"MINING, UPSHUR",MINING,D,UPSHUR,N,0,0,0,0,0,0
2046,"MINING, UPTON",MINING,F,UPTON,N,0,0,0,0,0,0
2047,"MINING, UVALDE",MINING,L,UVALDE,N,102,102,102,102,102,102
2048,"MINING, VAL VERDE",MINING,J,VAL VERDE,N,151,210,220,184,153,132
2049,"MINING, VAN ZANDT",MINING,D,VAN ZANDT,N,0,0,0,0,0,0
2050,"MINING, VICTORIA",MINING,L,VICTORIA,N,0,0,0,0,0,0
2051,"MINING, WALKER",MINING,H,WALKER,N,0,0,0,0,0,0
2052,"MINING, WALLER",MINING,H,WALLER,N,0,0,0,0,0,0
2053,"MINING, WARD",MINING,F,WARD,N,0,0,0,0,0,0
2054,"MINING, WASHINGTON",MINING,G,WASHINGTON,N,491,788,625,460,295,186
